TIME_PERIOD,MEASURE,SEX,obsValue,INGESTED_ON
2020-08,M2,2,2744.91698294,2023-11-01
2020-09,M2,2,2735.31689725,2023-11-01
2020-10,M2,2,2786.27144175,2023-11-01
2020-11,M2,2,2779.92463393,2023-11-01
2020-12,M2,2,2791.71917643,2023-11-01
2021-01,M2,2,2763.3699844,2023-11-01
2021-02,M2,2,2766.4668313,2023-11-01
2021-03,M2,2,2840.79276981,2023-11-01
2021-04,M2,2,2811.70546912,2023-11-01
2021-05,M2,2,2810.69874855,2023-11-01
2021-06,M2,2,2810.56346981,2023-11-01
2021-07,M2,2,2810.52681382,2023-11-01
2021-08,M2,2,2751.86276863,2023-11-01
2021-09,M2,2,2644.77486967,2023-11-01
2021-10,M2,2,2632.22037314,2023-11-01
2021-11,M2,2,2801.70413821,2023-11-01
2021-12,M2,2,2819.77134596,2023-11-01
2022-01,M2,2,2870.17588273,2023-11-01
2022-02,M2,2,2856.35385345,2023-11-01
2022-03,M2,2,2843.27281983,2023-11-01
2022-04,M2,2,2829.96754877,2023-11-01
2022-05,M2,2,2800.11784415,2023-11-01
2022-06,M2,2,2842.32039171,2023-11-01
2022-07,M2,2,2869.16781944,2023-11-01
2022-08,M2,2,2829.6223091,2023-11-01
2022-09,M2,2,2805.82689173,2023-11-01
2022-10,M2,2,2807.05736486,2023-11-01
2022-11,M2,2,2835.71582302,2023-11-01
2022-12,M2,2,2816.20599719,2023-11-01
2023-01,M2,2,2813.540728,2023-11-01
2023-02,M2,2,2813.11970507,2023-11-01
2023-03,M2,2,2828.19351651,2023-11-01
2023-04,M2,2,2810.7927429,2023-11-01
2023-05,M2,2,2818.3959491,2023-11-01
2023-06,M2,2,2815.8053028,2023-11-01
2023-07,M2,2,2826.14629098,2023-11-01
2023-08,M2,2,2866.63722986,2023-11-01
2023-09,M2,2,2885.85499633,2023-11-01
2019-01,M2,3,4003.17999968,2023-11-01
2019-02,M2,3,4011.45622927,2023-11-01
2019-03,M2,3,3992.31403627,2023-11-01
2019-04,M2,3,4036.39052277,2023-11-01
2019-05,M2,3,4066.32752993,2023-11-01
2019-06,M2,3,4058.74513174,2023-11-01
2019-07,M2,3,4043.50922724,2023-11-01
2019-08,M2,3,4096.03470662,2023-11-01
2019-09,M2,3,4082.73871444,2023-11-01
2019-10,M2,3,4062.06454846,2023-11-01
2019-11,M2,3,4092.15122173,2023-11-01
2019-12,M2,3,4123.87573225,2023-11-01
2020-01,M2,3,4100.35549662,2023-11-01
2020-02,M2,3,4118.78309701,2023-11-01
2020-03,M2,3,4120.35143735,2023-11-01
2020-04,M2,3,3767.18045256,2023-11-01
2020-05,M2,3,3591.52385705,2023-11-01
2020-06,M2,3,3850.32602605,2023-11-01
2020-07,M2,3,3921.32971038,2023-11-01
2020-08,M2,3,4033.10304281,2023-11-01
2020-09,M2,3,4033.90477798,2023-11-01
2020-10,M2,3,4103.66581077,2023-11-01
2020-11,M2,3,4107.35564364,2023-11-01
2020-12,M2,3,4123.99183614,2023-11-01
2021-01,M2,3,4102.52052748,2023-11-01
2021-02,M2,3,4102.60481541,2023-11-01
2021-03,M2,3,4193.17952326,2023-11-01
2021-04,M2,3,4152.72633311,2023-11-01
2021-05,M2,3,4160.95075396,2023-11-01
2021-06,M2,3,4145.73523062,2023-11-01
2021-07,M2,3,4149.02973189,2023-11-01
2021-08,M2,3,4060.9765726,2023-11-01
2021-09,M2,3,3898.62248227,2023-11-01
2021-10,M2,3,3898.15467224,2023-11-01
2021-11,M2,3,4134.36497256,2023-11-01
2021-12,M2,3,4166.82954612,2023-11-01
2022-01,M2,3,4195.54293131,2023-11-01
2022-02,M2,3,4169.05801783,2023-11-01
2022-03,M2,3,4166.12344837,2023-11-01
2022-04,M2,3,4119.35022355,2023-11-01
2022-05,M2,3,4109.04847457,2023-11-01
2022-06,M2,3,4155.33281646,2023-11-01
2022-07,M2,3,4203.86130116,2023-11-01
2022-08,M2,3,4165.32072549,2023-11-01
2022-09,M2,3,4150.06284993,2023-11-01
2022-10,M2,3,4147.9701389,2023-11-01
2022-11,M2,3,4180.72808902,2023-11-01
2022-12,M2,3,4142.30440461,2023-11-01
2023-01,M2,3,4179.51664062,2023-11-01
2023-02,M2,3,4165.10781617,2023-11-01
2023-03,M2,3,4146.57118876,2023-11-01
2023-04,M2,3,4171.35196081,2023-11-01
2023-05,M2,3,4186.906103,2023-11-01
2023-06,M2,3,4182.38605793,2023-11-01
2023-07,M2,3,4202.26906587,2023-11-01
2023-08,M2,3,4258.28239193,2023-11-01
2023-09,M2,3,4304.80830508,2023-11-01
2019-01,M1,2,3223.05396804,2023-11-01
2019-02,M1,2,3234.21216388,2023-11-01
2019-03,M1,2,3253.35752978,2023-11-01
2019-04,M1,2,3269.50486685,2023-11-01
2019-05,M1,2,3226.48114465,2023-11-01
2019-06,M1,2,3240.41197919,2023-11-01
2019-07,M1,2,3289.23937184,2023-11-01
2019-08,M1,2,3284.31897561,2023-11-01
2019-09,M1,2,3309.3126662,2023-11-01
2019-10,M1,2,3310.52948277,2023-11-01
2019-11,M1,2,3311.60380018,2023-11-01
2019-12,M1,2,3339.29881244,2023-11-01
2020-01,M1,2,3346.23637362,2023-11-01
2020-02,M1,2,3327.20392129,2023-11-01
2020-03,M1,2,3324.00500578,2023-11-01
2020-04,M1,2,3219.54605158,2023-11-01
2020-05,M1,2,3167.05545575,2023-11-01
2020-06,M1,2,3158.77303101,2023-11-01
2020-07,M1,2,3195.42780282,2023-11-01
2020-08,M1,2,3211.43641932,2023-11-01
2020-09,M1,2,3212.76463734,2023-11-01
2020-10,M1,2,3210.54380076,2023-11-01
2020-11,M1,2,3253.37786513,2023-11-01
2020-12,M1,2,3287.09616284,2023-11-01
2021-01,M1,2,3314.51636016,2023-11-01
2021-02,M1,2,3371.00259005,2023-11-01
2021-03,M1,2,3349.12101782,2023-11-01
2021-04,M1,2,3350.52930372,2023-11-01
2021-05,M1,2,3407.43737801,2023-11-01
2021-06,M1,2,3398.2827101,2023-11-01
2021-07,M1,2,3402.89562698,2023-11-01
2021-08,M1,2,3392.99356759,2023-11-01
2021-09,M1,2,3426.56073263,2023-11-01
2021-10,M1,2,3406.08292157,2023-11-01
2021-11,M1,2,3461.93938646,2023-11-01
2021-12,M1,2,3476.31246983,2023-11-01
2022-01,M1,2,3500.8329621,2023-11-01
2022-02,M1,2,3556.00080556,2023-11-01
2022-03,M1,2,3571.09884566,2023-11-01
2022-04,M1,2,3603.32162955,2023-11-01
2022-05,M1,2,3633.56224114,2023-11-01
2022-06,M1,2,3647.50453548,2023-11-01
2022-07,M1,2,3634.23343208,2023-11-01
2022-08,M1,2,3686.0109632,2023-11-01
2022-09,M1,2,3704.11809539,2023-11-01
2022-10,M1,2,3723.28003894,2023-11-01
2022-11,M1,2,3735.02544589,2023-11-01
2022-12,M1,2,3748.72998212,2023-11-01
2023-01,M1,2,3752.04800483,2023-11-01
2023-02,M1,2,3778.94537,2023-11-01
2023-03,M1,2,3822.99551075,2023-11-01
2023-04,M1,2,3843.20626575,2023-11-01
2023-05,M1,2,3860.11951443,2023-11-01
2023-06,M1,2,3863.18811631,2023-11-01
2023-07,M1,2,3840.71717554,2023-11-01
2023-08,M1,2,3828.40262321,2023-11-01
2023-09,M1,2,3839.14460167,2023-11-01
2019-01,M1,1,5525.36268491,2023-11-01
2019-02,M1,1,5490.61958678,2023-11-01
2019-03,M1,1,5523.8458688,2023-11-01
2019-04,M1,1,5502.99094773,2023-11-01
2019-05,M1,1,5539.88774186,2023-11-01
2019-06,M1,1,5540.8638488,2023-11-01
2019-07,M1,1,5546.28205487,2023-11-01
2019-08,M1,1,5543.25791047,2023-11-01
2019-09,M1,1,5559.74621891,2023-11-01
2019-10,M1,1,5537.75502396,2023-11-01
2019-11,M1,1,5534.21980602,2023-11-01
2019-12,M1,1,5501.07421168,2023-11-01
2020-01,M1,1,5545.65608285,2023-11-01
2020-02,M1,1,5541.75256418,2023-11-01
2020-03,M1,1,5538.59811171,2023-11-01
2020-04,M1,1,5410.52687962,2023-11-01
2020-05,M1,1,5349.11658117,2023-11-01
2020-06,M1,1,5328.95683678,2023-11-01
2020-07,M1,1,5347.27223982,2023-11-01
2020-08,M1,1,5367.47308246,2023-11-01
2020-09,M1,1,5336.81365903,2023-11-01
2020-10,M1,1,5423.18425458,2023-11-01
2020-11,M1,1,5452.61414581,2023-11-01
2020-12,M1,1,5445.30242258,2023-11-01
2021-01,M1,1,5482.0083303,2023-11-01
2021-02,M1,1,5486.67297133,2023-11-01
2021-03,M1,1,5484.71458614,2023-11-01
2021-04,M1,1,5507.68347394,2023-11-01
2021-05,M1,1,5527.53850947,2023-11-01
2021-06,M1,1,5574.79874287,2023-11-01
2021-07,M1,1,5593.99072643,2023-11-01
2021-08,M1,1,5549.2866044,2023-11-01
2021-09,M1,1,5558.23109387,2023-11-01
2021-10,M1,1,5532.84778219,2023-11-01
2021-11,M1,1,5610.35647378,2023-11-01
2021-12,M1,1,5649.46073405,2023-11-01
2022-01,M1,1,5651.94197623,2023-11-01
2022-02,M1,1,5704.25498645,2023-11-01
2022-03,M1,1,5717.15218213,2023-11-01
2022-04,M1,1,5773.52855017,2023-11-01
2022-05,M1,1,5807.09324352,2023-11-01
2022-06,M1,1,5834.09574373,2023-11-01
2022-07,M1,1,5817.8370646,2023-11-01
2022-08,M1,1,5842.56784119,2023-11-01
2022-09,M1,1,5862.64392045,2023-11-01
2022-10,M1,1,5887.04178942,2023-11-01
2022-11,M1,1,5902.45577293,2023-11-01
2022-12,M1,1,5918.08054341,2023-11-01
2023-01,M1,1,5890.63089093,2023-11-01
2023-02,M1,1,5937.64524279,2023-11-01
2023-03,M1,1,5982.82394269,2023-11-01
2023-04,M1,1,5926.98225914,2023-11-01
2023-05,M1,1,5968.89759049,2023-11-01
2023-06,M1,1,5996.4062079,2023-11-01
2023-07,M1,1,5998.25996144,2023-11-01
2023-08,M1,1,6017.81830563,2023-11-01
2023-09,M1,1,5967.21048063,2023-11-01
2019-01,M1,3,8748.41665296,2023-11-01
2019-02,M1,3,8724.83175066,2023-11-01
2019-03,M1,3,8777.20339857,2023-11-01
2019-04,M1,3,8772.49581458,2023-11-01
2019-05,M1,3,8766.36888651,2023-11-01
2019-06,M1,3,8781.27582799,2023-11-01
2019-07,M1,3,8835.52142671,2023-11-01
2019-08,M1,3,8827.57688608,2023-11-01
2019-09,M1,3,8869.0588851,2023-11-01
2019-10,M1,3,8848.28450673,2023-11-01
2019-11,M1,3,8845.8236062,2023-11-01
2019-12,M1,3,8840.37302412,2023-11-01
2020-01,M1,3,8891.89245646,2023-11-01
2020-02,M1,3,8868.95648547,2023-11-01
2020-03,M1,3,8862.6031175,2023-11-01
2020-04,M1,3,8630.07293119,2023-11-01
2020-05,M1,3,8516.17203692,2023-11-01
2020-06,M1,3,8487.72986778,2023-11-01
2020-07,M1,3,8542.70004264,2023-11-01
2020-08,M1,3,8578.90950178,2023-11-01
2020-09,M1,3,8549.57829637,2023-11-01
2020-10,M1,3,8633.72805533,2023-11-01
2020-11,M1,3,8705.9920109400009,2023-11-01
2020-12,M1,3,8732.39858542,2023-11-01
2021-01,M1,3,8796.52469046,2023-11-01
2021-02,M1,3,8857.67556138,2023-11-01
2021-03,M1,3,8833.83560396,2023-11-01
2021-04,M1,3,8858.21277766,2023-11-01
2021-05,M1,3,8934.97588749,2023-11-01
2021-06,M1,3,8973.08145297,2023-11-01
2021-07,M1,3,8996.88635342,2023-11-01
2021-08,M1,3,8942.280172,2023-11-01
2021-09,M1,3,8984.79182651,2023-11-01
2021-10,M1,3,8938.93070376,2023-11-01
2021-11,M1,3,9072.29586025,2023-11-01
2021-12,M1,3,9125.77320388,2023-11-01
2022-01,M1,3,9152.77493833,2023-11-01
2022-02,M1,3,9260.25579201,2023-11-01
2022-03,M1,3,9288.2510278,2023-11-01
2022-04,M1,3,9376.85017972,2023-11-01
2022-05,M1,3,9440.65548466,2023-11-01
2022-06,M1,3,9481.60027922,2023-11-01
2022-07,M1,3,9452.07049668,2023-11-01
2022-08,M1,3,9528.57880439,2023-11-01
2022-09,M1,3,9566.76201584,2023-11-01
2022-10,M1,3,9610.32182836,2023-11-01
2022-11,M1,3,9637.48121883,2023-11-01
2022-12,M1,3,9666.81052553,2023-11-01
2023-01,M1,3,9642.67889576,2023-11-01
2023-02,M1,3,9716.59061279,2023-11-01
2023-03,M1,3,9805.81945344,2023-11-01
2023-04,M1,3,9770.18852489,2023-11-01
2023-05,M1,3,9829.01710492,2023-11-01
2023-06,M1,3,9859.59432421,2023-11-01
2023-07,M1,3,9838.97713698,2023-11-01
2023-08,M1,3,9846.22092884,2023-11-01
2023-09,M1,3,9806.35508229,2023-11-01
2019-01,M2,1,1250.61422034,2023-11-01
2019-02,M2,1,1263.15441333,2023-11-01
2019-03,M2,1,1255.30437678,2023-11-01
2019-04,M2,1,1274.57493783,2023-11-01
2019-05,M2,1,1291.76675269,2023-11-01
2019-06,M2,1,1285.15219035,2023-11-01
2019-07,M2,1,1291.98545902,2023-11-01
2019-08,M2,1,1299.97229564,2023-11-01
2019-09,M2,1,1281.42586845,2023-11-01
2019-10,M2,1,1273.51169032,2023-11-01
2019-11,M2,1,1294.24054648,2023-11-01
2019-12,M2,1,1334.94892341,2023-11-01
2020-01,M2,1,1288.33204927,2023-11-01
2020-02,M2,1,1302.27102322,2023-11-01
2020-03,M2,1,1308.0465017,2023-11-01
2020-04,M2,1,1165.05619285,2023-11-01
2020-05,M2,1,1107.13614088,2023-11-01
2020-06,M2,1,1218.4564289100001,2023-11-01
2020-07,M2,1,1255.36049273,2023-11-01
2020-08,M2,1,1288.18605987,2023-11-01
2020-09,M2,1,1298.58788072,2023-11-01
2020-10,M2,1,1317.39436902,2023-11-01
2020-11,M2,1,1327.43100971,2023-11-01
2020-12,M2,1,1332.2726597,2023-11-01
2021-01,M2,1,1339.15054307,2023-11-01
2021-02,M2,1,1336.13798411,2023-11-01
2021-03,M2,1,1352.38675345,2023-11-01
2021-04,M2,1,1341.02086399,2023-11-01
2021-05,M2,1,1350.25200541,2023-11-01
2021-06,M2,1,1335.17176081,2023-11-01
2021-07,M2,1,1338.50291807,2023-11-01
2021-08,M2,1,1309.11380397,2023-11-01
2021-09,M2,1,1253.84761261,2023-11-01
2021-10,M2,1,1265.9342991,2023-11-01
2021-11,M2,1,1332.66083435,2023-11-01
2021-12,M2,1,1347.05820016,2023-11-01
2022-01,M2,1,1325.36704858,2023-11-01
2022-02,M2,1,1312.70416438,2023-11-01
2022-03,M2,1,1322.85062854,2023-11-01
2022-04,M2,1,1289.38267478,2023-11-01
2022-05,M2,1,1308.93063043,2023-11-01
2022-06,M2,1,1313.01242476,2023-11-01
2022-07,M2,1,1334.69348172,2023-11-01
2022-08,M2,1,1335.69841639,2023-11-01
2022-09,M2,1,1344.23595821,2023-11-01
2022-10,M2,1,1340.91277404,2023-11-01
2022-11,M2,1,1345.012266,2023-11-01
2022-12,M2,1,1326.09840742,2023-11-01
2023-01,M2,1,1365.97591262,2023-11-01
2023-02,M2,1,1351.9881111,2023-11-01
2023-03,M2,1,1318.37767225,2023-11-01
2023-04,M2,1,1360.55921791,2023-11-01
2023-05,M2,1,1368.5101539,2023-11-01
2023-06,M2,1,1366.58075512,2023-11-01
2023-07,M2,1,1376.1227749,2023-11-01
2023-08,M2,1,1391.64516208,2023-11-01
2023-09,M2,1,1418.95330875,2023-11-01
2019-01,M2,2,2752.48410659,2023-10-01
2019-02,M2,2,2748.30753889,2023-10-01
2019-03,M2,2,2736.88048502,2023-10-01
2019-04,M2,2,2761.52674736,2023-10-01
2019-05,M2,2,2774.29729391,2023-10-01
2019-06,M2,2,2773.43555932,2023-10-01
2019-07,M2,2,2750.22062351,2023-10-01
2019-08,M2,2,2796.33268403,2023-10-01
2019-09,M2,2,2803.10220468,2023-10-01
2019-10,M2,2,2789.0612361,2023-10-01
2019-11,M2,2,2797.17513168,2023-10-01
2019-12,M2,2,2789.30719107,2023-10-01
2020-01,M2,2,2812.02153404,2023-10-01
2020-02,M2,2,2816.58700618,2023-10-01
2020-03,M2,2,2812.08840825,2023-10-01
2020-04,M2,2,2601.65546884,2023-10-01
2020-05,M2,2,2483.85175832,2023-10-01
2020-06,M2,2,2631.18820448,2023-10-01
2020-07,M2,2,2663.75473793,2023-10-01
2020-08,M2,2,2746.11708891,2023-10-01
2020-09,M2,2,2738.41450664,2023-10-01
2020-10,M2,2,2787.03875658,2023-10-01
2020-11,M2,2,2778.62184815,2023-10-01
2020-12,M2,2,2792.23584095,2023-10-01
2021-01,M2,2,2763.41165964,2023-10-01
2021-02,M2,2,2766.57524193,2023-10-01
2021-03,M2,2,2840.50914151,2023-10-01
2021-04,M2,2,2811.01344149,2023-10-01
2021-05,M2,2,2809.73404201,2023-10-01
2021-06,M2,2,2809.17702885,2023-10-01
2021-07,M2,2,2807.21855989,2023-10-01
2021-08,M2,2,2753.75770964,2023-10-01
2021-09,M2,2,2649.41659694,2023-10-01
2021-10,M2,2,2633.05589336,2023-10-01
2021-11,M2,2,2799.94670714,2023-10-01
2021-12,M2,2,2820.32666445,2023-10-01
2022-01,M2,2,2870.25170966,2023-10-01
2022-02,M2,2,2856.50411466,2023-10-01
2022-03,M2,2,2842.96211095,2023-10-01
2022-04,M2,2,2829.13097866,2023-10-01
2022-05,M2,2,2798.76833368,2023-10-01
2022-06,M2,2,2840.12834169,2023-10-01
2022-07,M2,2,2864.86185016,2023-10-01
2022-08,M2,2,2832.37616239,2023-10-01
2022-09,M2,2,2812.54182643,2023-10-01
2022-10,M2,2,2807.96983445,2023-10-01
2022-11,M2,2,2833.49284336,2023-10-01
2022-12,M2,2,2816.71827237,2023-10-01
2023-01,M2,2,2813.57870287,2023-10-01
2023-02,M2,2,2813.24266927,2023-10-01
2023-03,M2,2,2827.86704084,2023-10-01
2023-04,M2,2,2809.9000804,2023-10-01
2023-05,M2,2,2816.83722264,2023-10-01
2023-06,M2,2,2813.23525747,2023-10-01
2023-07,M2,2,2821.57446715,2023-10-01
2023-08,M2,2,2869.64346666,2023-10-01
2019-01,M2,3,4003.23211369,2023-10-01
2019-02,M2,3,4011.51681434,2023-10-01
2019-03,M2,3,3992.05979386,2023-10-01
2019-04,M2,3,4035.87563756,2023-10-01
2019-05,M2,3,4065.65493521,2023-10-01
2019-06,M2,3,4058.04978981,2023-10-01
2019-07,M2,3,4041.54241222,2023-10-01
2019-08,M2,3,4094.93159024,2023-10-01
2019-09,M2,3,4086.10396263,2023-10-01
2019-10,M2,3,4063.26089836,2023-10-01
2019-11,M2,3,4091.92402702,2023-10-01
2019-12,M2,3,4123.86821575,2023-10-01
2020-01,M2,3,4100.5089362,2023-10-01
2020-02,M2,3,4118.94705933,2023-10-01
2020-03,M2,3,4119.99723178,2023-10-01
2020-04,M2,3,3766.49304092,2023-10-01
2020-05,M2,3,3590.57911064,2023-10-01
2020-06,M2,3,3848.98262258,2023-10-01
2020-07,M2,3,3918.15772525,2023-10-01
2020-08,M2,3,4032.44331242,2023-10-01
2020-09,M2,3,4039.48915376,2023-10-01
2020-10,M2,3,4105.32073382,2023-10-01
2020-11,M2,3,4106.65150582,2023-10-01
2020-12,M2,3,4124.05253676,2023-10-01
2021-01,M2,3,4102.71753401,2023-10-01
2021-02,M2,3,4102.78835861,2023-10-01
2021-03,M2,3,4192.71076395,2023-10-01
2021-04,M2,3,4151.74761505,2023-10-01
2021-05,M2,3,4159.39421906,2023-10-01
2021-06,M2,3,4143.49749535,2023-10-01
2021-07,M2,3,4144.48317587,2023-10-01
2021-08,M2,3,4060.62561216,2023-10-01
2021-09,M2,3,3906.32046777,2023-10-01
2021-10,M2,3,3899.99828773,2023-10-01
2021-11,M2,3,4133.30800401,2023-10-01
2021-12,M2,3,4166.82930724,2023-10-01
2022-01,M2,3,4195.77471835,2023-10-01
2022-02,M2,3,4169.27881815,2023-10-01
2022-03,M2,3,4165.59989082,2023-10-01
2022-04,M2,3,4118.22725579,2023-10-01
2022-05,M2,3,4107.0541555,2023-10-01
2022-06,M2,3,4152.20079497,2023-10-01
2022-07,M2,3,4198.12401407,2023-10-01
2022-08,M2,3,4165.41332681,2023-10-01
2022-09,M2,3,4160.58441692,2023-10-01
2022-10,M2,3,4150.13564524,2023-10-01
2022-11,M2,3,4179.32773688,2023-10-01
2022-12,M2,3,4142.18296629,2023-10-01
2023-01,M2,3,4179.72890805,2023-10-01
2023-02,M2,3,4165.31896515,2023-10-01
2023-03,M2,3,4146.00868602,2023-10-01
2023-04,M2,3,4170.13869056,2023-10-01
2023-05,M2,3,4184.60476617,2023-10-01
2023-06,M2,3,4178.72494466,2023-10-01
2023-07,M2,3,4196.00417321,2023-10-01
2023-08,M2,3,4258.08094545,2023-10-01
2019-01,M1,2,3223.23006815,2023-10-01
2019-02,M1,2,3234.18846275,2023-10-01
2019-03,M1,2,3253.2699452,2023-10-01
2019-04,M1,2,3269.61081362,2023-10-01
2019-05,M1,2,3226.88963028,2023-10-01
2019-06,M1,2,3241.56359946,2023-10-01
2019-07,M1,2,3290.78370584,2023-10-01
2019-08,M1,2,3283.09481114,2023-10-01
2019-09,M1,2,3308.61387096,2023-10-01
2019-10,M1,2,3310.34208805,2023-10-01
2019-11,M1,2,3311.18251771,2023-10-01
2019-12,M1,2,3338.93631018,2023-10-01
2020-01,M1,2,3346.64020923,2023-10-01
2020-02,M1,2,3327.14493355,2023-10-01
2020-03,M1,2,3323.93921972,2023-10-01
2020-04,M1,2,3219.74769685,2023-10-01
2020-05,M1,2,3167.6529474,2023-10-01
2020-06,M1,2,3160.08957922,2023-10-01
2020-07,M1,2,3197.23799278,2023-10-01
2020-08,M1,2,3209.74836261,2023-10-01
2020-09,M1,2,3211.75251441,2023-10-01
2020-10,M1,2,3210.29611749,2023-10-01
2020-11,M1,2,3252.92926252,2023-10-01
2020-12,M1,2,3286.72887118,2023-10-01
2021-01,M1,2,3315.03725605,2023-10-01
2021-02,M1,2,3370.95501228,2023-10-01
2021-03,M1,2,3349.17440556,2023-10-01
2021-04,M1,2,3350.75517629,2023-10-01
2021-05,M1,2,3408.14089575,2023-10-01
2021-06,M1,2,3399.71068323,2023-10-01
2021-07,M1,2,3404.89779594,2023-10-01
2021-08,M1,2,3391.00095326,2023-10-01
2021-09,M1,2,3425.41380463,2023-10-01
2021-10,M1,2,3405.76360081,2023-10-01
2021-11,M1,2,3461.38269149,2023-10-01
2021-12,M1,2,3475.8748251,2023-10-01
2022-01,M1,2,3501.51319119,2023-10-01
2022-02,M1,2,3555.91586731,2023-10-01
2022-03,M1,2,3571.26797555,2023-10-01
2022-04,M1,2,3603.60432169,2023-10-01
2022-05,M1,2,3634.40580398,2023-10-01
2022-06,M1,2,3649.12538559,2023-10-01
2022-07,M1,2,3636.60414517,2023-10-01
2022-08,M1,2,3683.63829946,2023-10-01
2022-09,M1,2,3702.91187231,2023-10-01
2022-10,M1,2,3722.85256874,2023-10-01
2022-11,M1,2,3734.32971712,2023-10-01
2022-12,M1,2,3748.20362493,2023-10-01
2023-01,M1,2,3752.92037495,2023-10-01
2023-02,M1,2,3778.84113404,2023-10-01
2023-03,M1,2,3823.27807608,2023-10-01
2023-04,M1,2,3843.5790816,2023-10-01
2023-05,M1,2,3861.06499365,2023-10-01
2023-06,M1,2,3864.8773284,2023-10-01
2023-07,M1,2,3843.53955283,2023-10-01
2023-08,M1,2,3825.47611992,2023-10-01
2019-01,M1,1,5524.6282489,2023-10-01
2019-02,M1,1,5490.15871213,2023-10-01
2019-03,M1,1,5522.73595739,2023-10-01
2019-04,M1,1,5503.9537245,2023-10-01
2019-05,M1,1,5540.9996899,2023-10-01
2019-06,M1,1,5545.19483336,2023-10-01
2019-07,M1,1,5548.47810778,2023-10-01
2019-08,M1,1,5545.68251403,2023-10-01
2019-09,M1,1,5557.55546235,2023-10-01
2019-10,M1,1,5536.04525331,2023-10-01
2019-11,M1,1,5532.7865628,2023-10-01
2019-12,M1,1,5499.2157081,2023-10-01
2020-01,M1,1,5544.86534911,2023-10-01
2020-02,M1,1,5541.23840417,2023-10-01
2020-03,M1,1,5537.46329817,2023-10-01
2020-04,M1,1,5411.64212997,2023-10-01
2020-05,M1,1,5350.48745916,2023-10-01
2020-06,M1,1,5332.99246178,2023-10-01
2020-07,M1,1,5350.22200819,2023-10-01
2020-08,M1,1,5370.99771471,2023-10-01
2020-09,M1,1,5334.09325144,2023-10-01
2020-10,M1,1,5420.59540854,2023-10-01
2020-11,M1,1,5450.68473506,2023-10-01
2020-12,M1,1,5443.32058112,2023-10-01
2021-01,M1,1,5481.15718626,2023-10-01
2021-02,M1,1,5486.1820237,2023-10-01
2021-03,M1,1,5483.56935423,2023-10-01
2021-04,M1,1,5509.02939653,2023-10-01
2021-05,M1,1,5529.28466427,2023-10-01
2021-06,M1,1,5578.89292167,2023-10-01
2021-07,M1,1,5597.71844483,2023-10-01
2021-08,M1,1,5553.72710591,2023-10-01
2021-09,M1,1,5554.89370406,2023-10-01
2021-10,M1,1,5529.64312105,2023-10-01
2021-11,M1,1,5607.96790447,2023-10-01
2021-12,M1,1,5647.28285802,2023-10-01
2022-01,M1,1,5650.97495664,2023-10-01
2022-02,M1,1,5703.72216719,2023-10-01
2022-03,M1,1,5715.78957245,2023-10-01
2022-04,M1,1,5775.13706421,2023-10-01
2022-05,M1,1,5809.22898038,2023-10-01
2022-06,M1,1,5838.22812335,2023-10-01
2022-07,M1,1,5822.36681038,2023-10-01
2022-08,M1,1,5848.10882902,2023-10-01
2022-09,M1,1,5858.77631926,2023-10-01
2022-10,M1,1,5882.96100657,2023-10-01
2022-11,M1,1,5899.47373924,2023-10-01
2022-12,M1,1,5915.7100143,2023-10-01
2023-01,M1,1,5889.57589653,2023-10-01
2023-02,M1,1,5937.07838894,2023-10-01
2023-03,M1,1,5981.14579409,2023-10-01
2023-04,M1,1,5928.80388012,2023-10-01
2023-05,M1,1,5971.284699,2023-10-01
2023-06,M1,1,6000.83635046,2023-10-01
2023-07,M1,1,6003.49614678,2023-10-01
2023-08,M1,1,6024.33841289,2023-10-01
2019-01,M1,3,8747.85831705,2023-10-01
2019-02,M1,3,8724.34717488,2023-10-01
2019-03,M1,3,8776.0059026,2023-10-01
2019-04,M1,3,8773.56453813,2023-10-01
2019-05,M1,3,8767.88932018,2023-10-01
2019-06,M1,3,8786.75843282,2023-10-01
2019-07,M1,3,8839.26181362,2023-10-01
2019-08,M1,3,8828.77732517,2023-10-01
2019-09,M1,3,8866.16933331,2023-10-01
2019-10,M1,3,8846.38734137,2023-10-01
2019-11,M1,3,8843.96908051,2023-10-01
2019-12,M1,3,8838.15201828,2023-10-01
2020-01,M1,3,8891.50555834,2023-10-01
2020-02,M1,3,8868.38333772,2023-10-01
2020-03,M1,3,8861.40251789,2023-10-01
2020-04,M1,3,8631.38982682,2023-10-01
2020-05,M1,3,8518.14040656,2023-10-01
2020-06,M1,3,8493.082041,2023-10-01
2020-07,M1,3,8547.46000097,2023-10-01
2020-08,M1,3,8580.74607732,2023-10-01
2020-09,M1,3,8545.84576585,2023-10-01
2020-10,M1,3,8630.89152603,2023-10-01
2020-11,M1,3,8703.61399757,2023-10-01
2020-12,M1,3,8730.0494523,2023-10-01
2021-02,M1,3,8857.13703598,2023-10-01
2021-03,M1,3,8832.74375979,2023-10-01
2021-04,M1,3,8859.78457282,2023-10-01
2021-05,M1,3,8937.42556002,2023-10-01
2021-06,M1,3,8978.6036049,2023-10-01
2021-07,M1,3,9002.61624078,2023-10-01
2021-08,M1,3,8944.72805916,2023-10-01
2021-09,M1,3,8980.30750869,2023-10-01
2021-10,M1,3,8935.40672186,2023-10-01
2021-11,M1,3,9069.35059596,2023-10-01
2021-12,M1,3,9123.15768312,2023-10-01
